"sec","date","open","high","low","close","volume","adjusted"
"2911",2011-07-28,55.945713,56.712856,55.447144,55.974285,148508500,49.035114
"2912",2011-07-29,55.377144,56.450001,54.857143,55.782856,158146100,48.867397
"2913",2011-08-01,56.825714,57.07143,56.052856,56.67857,153209000,49.652069
"2914",2011-08-02,56.807144,56.842857,55.478573,55.558571,159884900,48.670925
"2915",2011-08-03,55.854286,56.221428,54.605713,56.081429,183127000,49.12896
"2916",2011-08-04,55.630001,55.902859,53.907143,53.91,217851900,47.226719
"2917",2011-08-05,54.348572,54.785713,51.795715,53.374287,301147700,46.75742
"2918",2011-08-08,51.669998,52.53857,50.431427,50.458572,285958400,44.203182
"2919",2011-08-09,51.614285,53.515713,50.714287,53.43,270645900,46.806232
"2920",2011-08-10,53.021427,53.521427,51.785713,51.955715,219664200,45.514709
"2921",2011-08-11,52.931427,53.635715,52.102856,53.385715,185492300,46.767445
"2922",2011-08-12,54.009998,54.234287,53.46143,53.855713,132244000,47.179169
"2923",2011-08-15,54.232857,54.995716,54.012856,54.772858,115136000,47.98262
"2924",2011-08-16,54.502857,54.767143,53.722858,54.354286,124687500,47.615932
"2925",2011-08-17,54.615715,54.931427,54,54.348572,110515300,47.610928
"2926",2011-08-18,52.977142,53.235714,51.624287,52.292858,212858800,45.810062
"2927",2011-08-19,51.738571,52.42857,50.857143,50.861427,193972100,44.556091
"2928",2011-08-22,52.072857,52.125713,50.727142,50.919998,133828800,44.607403
"2929",2011-08-23,51.471428,53.377144,51,53.371429,164208800,46.754921
"2930",2011-08-24,53.352856,54.137142,52.942856,53.740002,156566900,47.077793
"2931",2011-08-25,52.154285,53.635715,52.142857,53.388573,217836500,46.769939
"2932",2011-08-26,53.024284,54.828571,52.971428,54.797142,160369300,48.003899
"2933",2011-08-29,55.454285,55.92857,55.42857,55.709999,101317300,48.803577
"2934",2011-08-30,55.464287,55.977142,55.172855,55.712856,104480600,48.80608
"2935",2011-08-31,55.795715,56.011429,54.55143,54.975716,130646600,48.160328
"2936",2011-09-01,55.117142,55.334286,54.388573,54.432858,85931300,47.684769
"2937",2011-09-02,53.534286,54,53.118572,53.435715,109734800,46.81123
"2938",2011-09-06,52.48143,54.332859,52.354286,54.248573,127424500,47.523323
"2939",2011-09-07,55.080002,55.085712,54.57143,54.847141,87644200,48.047688
"2940",2011-09-08,54.628571,55.515713,54.615715,54.877144,104039600,48.073971
"2941",2011-09-09,54.847141,55.142857,53.574287,53.925713,141203300,47.240494
"2942",2011-09-12,53.285713,54.41143,53.128571,54.277142,116958100,47.548359
"2943",2011-09-13,54.591427,55.172855,54.32143,54.945713,110140100,48.134045
"2944",2011-09-14,55.28857,56.029999,55.10857,55.614285,133681100,48.71973
"2945",2011-09-15,55.918571,56.237144,55.700001,56.137142,104454700,49.177761
"2946",2011-09-16,56.505714,57.214287,56.432858,57.214287,174628300,50.121384
"2947",2011-09-19,56.714287,59.032856,56.457142,58.804287,205965200,51.514263
"2948",2011-09-20,59.32143,60.408573,58.741428,59.064285,193938500,51.742031
"2949",2011-09-21,59.94857,60.227142,58.857143,58.877144,151494000,51.578087
"2950",2011-09-22,57.290001,58.545715,56.671429,57.402859,242120200,50.286568
"2951",2011-09-23,57.182858,58.105713,57.121429,57.757141,136569300,50.596931
"2952",2011-09-26,57.122856,57.71143,55.900002,57.595715,203219100,50.455521
"2953",2011-09-27,58.389999,58.464287,56.865715,57.037144,158124400,49.966183
"2954",2011-09-28,57.169998,57.677143,56.644287,56.715714,107409400,49.684608
"2955",2011-09-29,57.417141,57.458572,55.172855,55.795715,162771700,48.87867
"2956",2011-09-30,55.302856,55.555714,54.454285,54.474285,136910200,47.721058
"2957",2011-10-03,54.33857,54.662857,53.310001,53.514286,167274800,46.880077
"2958",2011-10-04,53.509998,54.542858,50.605713,53.214287,308419300,46.617256
"2959",2011-10-05,52.55143,54.259998,51.471428,54.035713,196617400,47.336857
"2960",2011-10-06,53.332859,54.968571,53.114285,53.91,203145600,47.226719
"2961",2011-10-07,53.682858,53.962856,52.64143,52.828571,133864500,46.279358
"2962",2011-10-10,54.155716,55.544285,54.029999,55.544285,110628700,48.658405
"2963",2011-10-11,56.081429,57.597141,55.92857,57.184284,151421900,50.0951
"2964",2011-10-12,58.191429,58.464287,57.162857,57.455715,155571500,50.332867
"2965",2011-10-13,57.854286,58.347141,57.549999,58.347141,106546300,51.113789
"2966",2011-10-14,59.547142,60.285713,59.324287,60.285713,143341800,52.812042
"2967",2011-10-17,60.248573,60.957142,59.419998,59.998573,171511200,52.560497
"2968",2011-10-18,60.251427,60.687141,59.427143,60.32,220400600,52.842079
"2969",2011-10-19,57.335712,58.345715,56.828571,56.945713,276014900,49.886101
"2970",2011-10-20,57.142857,57.192856,56.315716,56.472858,137317600,49.471867
"2971",2011-10-21,56.871429,57.02,55.82143,56.124287,155311100,49.166496
"2972",2011-10-24,56.597141,58.07143,56.485714,57.967144,125534500,50.780891
"2973",2011-10-25,57.861427,58.078571,56.76857,56.824287,107606800,49.779724
"2974",2011-10-26,57.394287,57.507141,56.164288,57.228573,114076200,50.133884
"2975",2011-10-27,58.222858,58.42857,57.412857,57.812859,123666200,50.645748
"2976",2011-10-28,57.57143,58.049999,57.501427,57.849998,80710700,50.67828
"2977",2011-10-31,57.488571,58.475716,57.292858,57.825714,96375300,50.657017
"2978",2011-11-01,56.772858,57.07143,56.174286,56.644287,132947500,49.622044
"2979",2011-11-02,57.155716,57.205715,56.444286,56.772858,81837700,49.734669
"2980",2011-11-03,57.009998,57.628571,56.48,57.581429,110346600,50.443008
"2981",2011-11-04,57.432858,57.634285,57.022858,57.177143,75557300,50.088848
"2982",2011-11-07,57.130001,57.142857,56.59,57.104286,67568900,50.025013
"2983",2011-11-08,57.458572,58.285713,57.365715,58.032856,100110500,50.83847
"2984",2011-11-09,56.709999,57.27,56.318573,56.468571,139671000,49.468117
"2985",2011-11-10,56.718571,56.744286,54.592857,55.031429,186188100,48.209122
"2986",2011-11-11,55.23,55.528572,54.322857,54.945713,163446500,48.134045
"2987",2011-11-14,54.78857,55.035713,54.028572,54.18,108226300,47.463268
"2988",2011-11-15,54.400002,55.642857,54.207142,55.547142,107702700,48.660904
"2989",2011-11-16,55.607143,55.877144,54.902859,54.967144,87302600,48.152817
"2990",2011-11-17,54.854286,54.939999,53.642857,53.915714,119975100,47.231735
"2991",2011-11-18,54.131428,54.284286,53.554287,53.562859,92984500,46.922623
"2992",2011-11-21,52.914288,53.097141,52.272858,52.715714,111995100,46.180508
"2993",2011-11-22,53.002857,53.990002,52.991428,53.787144,102255300,47.119102
"2994",2011-11-23,53.501427,53.691429,52.41143,52.427143,107067800,45.927708
"2995",2011-11-25,52.631428,53.021427,51.902859,51.938572,63690200,45.499687
"2996",2011-11-28,53.192856,53.817142,52.904285,53.73143,86603300,47.070305
"2997",2011-11-29,53.691429,54.118572,52.885715,53.314285,93963800,46.704857
"2998",2011-11-30,54.470001,54.611427,54.042858,54.599998,101484600,47.831184
"2999",2011-12-01,54.648571,55.57143,54.392857,55.418571,96795300,48.548275
"3000",2011-12-02,55.689999,56.232857,55.511429,55.671429,94763900,48.769787
"3001",2011-12-05,56.212856,56.630001,55.77,56.144287,89302500,49.184029
"3002",2011-12-06,56.072857,56.375713,55.625713,55.849998,70899500,48.926224
"3003",2011-12-07,55.704285,55.848572,55.251427,55.584286,76186600,48.693443
"3004",2011-12-08,55.921429,56.5,55.747143,55.808571,94089100,48.889927
"3005",2011-12-09,56.121429,56.291428,55.861427,56.23143,74248300,49.260361
"3006",2011-12-12,55.954285,56.271427,55.635715,55.977142,75266800,49.037609
"3007",2011-12-13,56.142857,56.485714,55.299999,55.544285,84732200,48.658405
"3008",2011-12-14,55.242859,55.34,53.954285,54.312859,101721900,47.579643
"3009",2011-12-15,54.761429,54.82,54.044285,54.134285,64050000,47.423199
"3010",2011-12-16,54.337143,54.878571,54.224285,54.431427,105369600,47.683514
"3011",2011-12-19,54.638573,54.978573,54.354286,54.601429,58882600,47.832436
"3012",2011-12-20,55.394287,56.585712,55.322857,56.564285,84303800,49.55196
"3013",2011-12-21,56.669998,56.757141,56.001427,56.635715,65737000,49.614529
"3014",2011-12-22,56.714287,57.01857,56.585712,56.935715,50589700,49.877338
"3015",2011-12-23,57.098572,57.655716,57.07,57.618572,67349800,50.475544
"3016",2011-12-27,57.585712,58.441429,57.574287,58.075714,66269000,50.876015
"3017",2011-12-28,58.127144,58.32143,57.334286,57.52,57165500,50.389194
"3018",2011-12-29,57.628571,57.950001,57.215714,57.874287,53994500,50.699566
"3019",2011-12-30,57.644287,58.040001,57.64143,57.857143,44915500,50.68454
"3020",2012-01-03,58.485714,58.92857,58.42857,58.747143,75555200,51.464207
"3021",2012-01-04,58.57143,59.240002,58.468571,59.062859,65005500,51.740776
"3022",2012-01-05,59.278572,59.792858,58.952858,59.718571,67817400,52.315197
"3023",2012-01-06,59.967144,60.392857,59.888573,60.342857,79573200,52.862103
"3024",2012-01-09,60.785713,61.107143,60.192856,60.247143,98506100,52.778248
"3025",2012-01-10,60.844284,60.857143,60.214287,60.462856,64549100,52.967213
"3026",2012-01-11,60.382858,60.407143,59.901428,60.364285,53771200,52.880863
"3027",2012-01-12,60.325714,60.414288,59.82143,60.19857,53146800,52.735695
"3028",2012-01-13,59.957142,60.064285,59.808571,59.972858,56505400,52.537975
"3029",2012-01-17,60.599998,60.855713,60.422855,60.671429,60724300,53.149933
"3030",2012-01-18,60.994286,61.352856,60.900002,61.30143,69197800,53.701828
"3031",2012-01-19,61.450001,61.624287,60.93,61.107143,65434600,53.531635
"3032",2012-01-20,61.07,61.07143,59.964287,60.042858,103493600,52.599285
"3033",2012-01-23,60.381428,61.207142,60.328571,61.058571,76515600,53.489075
"3034",2012-01-24,60.728573,60.728573,59.935715,60.058571,136909500,52.613056
"3035",2012-01-25,64.919998,64.921425,63.389999,63.808571,239578500,55.898159
"3036",2012-01-26,64.05143,64.112854,63.305714,63.51857,80996300,55.644108
"3037",2012-01-27,63.477142,64.068573,63.395714,63.897144,74927300,55.975765
"3038",2012-01-30,63.672855,64.842857,63.627144,64.715714,94835300,56.69286
"3039",2012-01-31,65.084282,65.46286,64.724289,65.211426,97920900,57.127102
"3040",2012-02-01,65.487144,65.57,65.078575,65.169998,67511500,57.090816
"3041",2012-02-02,65.128571,65.309998,64.854286,65.017143,46699100,56.956921
"3042",2012-02-03,65.328575,65.714287,65.080002,65.668571,71649900,57.52758
"3043",2012-02-06,65.482857,66.425713,65.457146,66.281425,62353200,58.064457
"3044",2012-02-07,66.464287,67.10714,66.368568,66.975716,79055900,58.67268
"3045",2012-02-08,67.214287,68.112854,67.099998,68.097145,101972500,59.655083
"3046",2012-02-09,68.68,70.964287,68.651428,70.452858,221053700,61.718746
"3047",2012-02-10,70.137146,71.08857,69.792854,70.488571,157825500,61.75005
"3048",2012-02-13,71.361427,71.975716,71.012856,71.800003,129304000,62.89888
"3049",2012-02-14,72.094284,72.794289,71.714287,72.779999,115099600,63.757397
"3050",2012-02-15,73.465714,75.184288,70.984283,71.095711,376530000,62.281906
"3051",2012-02-16,70.214287,72.127144,69.51857,71.744286,236138000,62.850063
"3052",2012-02-17,71.872856,72.538574,71.471428,71.73143,133951300,62.838806
"3053",2012-02-21,72.41143,73.550003,72.017143,73.550003,151398800,64.431946
"3054",2012-02-22,73.297142,73.641426,72.724289,73.291428,120825600,64.205444
"3055",2012-02-23,73.582855,73.975716,72.785713,73.769997,142006900,64.624649
"3056",2012-02-24,74.238571,74.699997,74.091431,74.629997,103768000,65.378052
"3057",2012-02-27,74.472855,75.5,73.754288,75.108574,136895500,65.797287
"3058",2012-02-28,75.422859,76.487144,75.121429,76.487144,150096800,67.004959
"3059",2012-02-29,77.365715,78.230003,76.528572,77.491432,238002800,67.88475
"3060",2012-03-01,78.309998,78.315712,76.96714,77.781425,170817500,68.138809
"3061",2012-03-02,77.748573,78.114288,77.502853,77.882858,107928100,68.227631
"3062",2012-03-05,77.917145,78.211426,75.14286,76.165718,202281100,66.723389
"3063",2012-03-06,74.808571,76.241432,73.745712,75.751427,202559700,66.360443
"3064",2012-03-07,76.685715,76.825714,74.757141,75.812859,199630200,66.414261
"3065",2012-03-08,76.384285,77.57,76.017143,77.427139,129114300,67.828445
"3066",2012-03-09,77.744286,78.248573,77.587143,77.881432,104729800,68.22641
"3067",2012-03-12,78.425713,78.85714,78.14286,78.85714,101820600,69.081154
"3068",2012-03-13,79.648575,81.168571,79.39286,81.157143,172713800,71.096008
"3069",2012-03-14,82.578575,84.959999,82.199997,84.225716,354711000,73.784172
"3070",2012-03-15,85.658569,85.715714,82.650002,83.651428,289929500,73.281075
"3071",2012-03-16,83.531425,84.171425,82.571426,83.652855,206371900,73.282333
"3072",2012-03-19,85.48143,85.96714,84.150002,85.871429,225309000,75.225853
"3073",2012-03-20,85.644287,86.699997,84.497147,86.565712,204165500,75.834084
"3074",2012-03-21,86.105713,87.092857,85.915718,86.071426,161010500,75.40107
"3075",2012-03-22,85.397141,86.35714,85.075714,85.620003,155967700,75.005608
"3076",2012-03-23,85.784286,85.971428,84.914284,85.150002,107622200,74.59388
"3077",2012-03-26,85.684288,86.735718,85.03714,86.711426,148935500,75.961723
"3078",2012-03-27,86.597145,88.040001,86.580002,87.78286,151782400,76.900322
"3079",2012-03-28,88.339996,88.778572,87.187141,88.23143,163865100,77.293297
"3080",2012-03-29,87.540001,88.080002,86.747147,87.122856,152059600,76.322151
"3081",2012-03-30,86.96714,87.222855,85.419998,85.650002,182759500,75.031876
"3082",2012-04-02,85.975716,88.395714,85.76857,88.375717,149587900,77.419693
"3083",2012-04-03,89.614288,90.315712,88.93,89.902855,208639900,78.757515
"3084",2012-04-04,89.192856,89.408569,88.14286,89.187141,143245200,78.130516
"3085",2012-04-05,89.568573,90.665718,89.057144,90.525711,160324500,79.303146
"3086",2012-04-09,89.447144,91.405716,89.328575,90.889999,149384200,79.622269
"3087",2012-04-10,91.418571,92,89.428574,89.777145,222431300,78.647392
"3088",2012-04-11,90.885712,90.98143,89.048569,89.457146,174153700,78.36705
"3089",2012-04-12,89.285713,90.190002,88.64286,88.96714,153584200,77.937798
"3090",2012-04-13,89.158569,89.242859,86.215714,86.461426,214911200,75.742722
"3091",2012-04-16,87.151428,87.182854,82.60714,82.875717,262696700,72.601524
"3092",2012-04-17,82.705711,87.14286,81.701431,87.099998,256382000,76.302109
"3093",2012-04-18,87.674286,88.60714,86.101425,86.905716,238632800,76.131927
"3094",2012-04-19,85.745712,86.389999,83.502853,83.919998,208679800,73.516357
"3095",2012-04-20,84.482857,84.945717,81.488571,81.854286,257746300,71.706749
"3096",2012-04-23,81.515717,82.381432,79.517143,81.671425,241632300,71.546547
"3097",2012-04-24,80.372856,81.098572,79.285713,80.040001,269037300,70.117378
"3098",2012-04-25,87.94857,88.285713,86.571426,87.14286,226444400,76.339684
"3099",2012-04-26,87.752853,87.812859,86.01857,86.814285,134017100,76.051834
"3100",2012-04-27,86.438568,86.597145,85.785713,86.14286,101680600,75.463638
"3101",2012-04-30,85.400002,85.485718,83.285713,83.425713,126536200,73.083359
"3102",2012-05-01,83.557144,85.251427,83.03286,83.16143,152749800,72.85183
"3103",2012-05-02,82.891426,83.914284,82.694283,83.711426,106847300,73.333649
"3104",2012-05-03,84.35714,84.485718,82.900002,83.117142,97637400,72.813034
"3105",2012-05-04,82.440002,82.622856,80.738571,80.75,132498100,70.739319
"3106",2012-05-07,80.214287,81.824287,80.175713,81.354286,115029600,71.268723
"3107",2012-05-08,81.368568,81.64286,79.818573,81.168571,124313000,71.106033
"3108",2012-05-09,80.528572,81.997147,80.121429,81.311432,120176000,71.231186
"3109",2012-05-10,82.082855,82.26857,81.205711,81.502853,83300000,71.39888
"3110",2012-05-11,80.714287,82.067146,80.621429,80.958572,99886500,70.922066
"3111",2012-05-14,80.367142,81.072861,79.657143,79.745712,88156600,69.85955
"3112",2012-05-15,80.207146,80.459999,78.821426,79.024284,119084000,69.22757
"3113",2012-05-16,79.150002,79.555717,77.291428,78.011429,140224000,68.340279
"3114",2012-05-17,77.901428,78.214287,75.73143,75.73143,179305000,66.342926
"3115",2012-05-18,76.279999,77.629997,74.597145,75.76857,183073100,66.375458
"3116",2012-05-21,76.35714,80.220001,76.292854,80.182854,157776500,70.242508
"3117",2012-05-22,81.364288,81.982857,78.940002,79.567146,173717600,69.703125
"3118",2012-05-23,79.64286,81.828575,79.03286,81.508568,146224400,71.403862
"3119",2012-05-24,82.267143,82.35714,80.175713,80.760002,124057500,70.748108
"3120",2012-05-25,80.655716,80.835716,79.781425,80.327141,82126800,70.368912
"3121",2012-05-29,81.557144,82,80.758568,81.752853,95127200,71.617897
"3122",2012-05-30,81.314285,82.855713,80.937141,82.738571,132357400,72.481392
"3123",2012-05-31,82.96286,83.071426,81.637146,82.53286,122918600,72.301178
"3124",2012-06-01,81.308571,81.807144,80.074287,80.141426,130246900,70.206215
"3125",2012-06-04,80.214287,81.071426,78.35714,80.612854,139248900,70.619179
"3126",2012-06-05,80.181427,80.924286,79.761429,80.404289,97053600,70.436493
"3127",2012-06-06,81.110001,81.978569,80.785713,81.637146,100363900,71.516495
"3128",2012-06-07,82.470001,82.474289,81.5,81.674286,94941700,71.549049
"3129",2012-06-08,81.657143,82.940002,81.285713,82.902855,86879100,72.625298
"3130",2012-06-11,83.959999,84.071426,81.51857,81.595711,147816200,71.480225
"3131",2012-06-12,82.065712,82.374283,80.957146,82.308571,108845100,72.104706
"3132",2012-06-13,82.074287,82.639999,81.482857,81.737144,73395000,71.604118
"3133",2012-06-14,81.605713,81.928574,81.03714,81.647141,86393300,71.525276
"3134",2012-06-15,81.571426,82.08857,81.364288,82.01857,83813800,71.850639
"3135",2012-06-18,81.565712,83.984283,81.48143,83.682854,110103000,73.308609
"3136",2012-06-19,83.342857,84.285713,83.300003,83.915718,90351100,73.512619
"3137",2012-06-20,84.029999,84.178574,82.971428,83.677139,89735800,73.303612
"3138",2012-06-21,83.634285,84.031425,82.491432,82.524284,81587800,72.293678
"3139",2012-06-22,82.720001,83.169998,82.202858,83.157143,71117900,72.848076
"3140",2012-06-25,82.471428,82.828575,81.48143,81.538574,76095600,71.430168
"3141",2012-06-26,81.618568,82.07,81.047142,81.718575,69134100,71.587852
